,user_name,text
31,Luisdelta19,"La RT de Petro es para los programas sociales de .. FARC, ELN, CLAN DEL GOLFO, TREN DE ARAGUA y otros pobres emprendedores que no tienen nadita que exportar -salvo drogas, armas, sicarios y prostitutas-. ""El cambio en reversa"". https://t.co/2j8FnhNylU"
32,Luisdelta19,@aidavictoriam Y bien merecido se lo tiene. Desde la cárcel nos puede seguir contando sus andanzas sexuales de prepago VIP.
33,Luisdelta19,"El economista drogadicto y travesti de la Universidad de La Vaina quiere que Colombia sea potencia mundial de la vida mientras patrocina las masacres y su ""hermana"" la Alcaldesa lesbiana guarda silencio cómplice con los embolsados de Bogota. El ""cambio""."
34,Luisdelta19,"A Petro se le apareció Pinochet y le dijo que no duraría más de un año y que terminaría como Allende: quemadito y con su familia calcinada. De ahí que diga : ""Revivió Pinochet""."
35,Luisdelta19,"#ElMesDePetro es un gobierno que en 30 días perdió credibilidad,  muy rápidamente perderá gobernabilidad y pondrá a los colombianos en inestabilidad financiera, cambiaría, política e institucional. https://t.co/SxbeC4f5Be"
36,Luisdelta19,Porque insiste Armando Bebedetti que hay que comprarle gas a Venezuela si el propio Diosdado Caballo dijo que no tiene ni siquiera para cumplir con la demanda interna de su empobrecida y miserable república bolivariana mafiosa?
37,Luisdelta19,"Siento un fresquito por Julián Román: se acaban los incentivos a la industria del cine en Colombia. Dónde terminará enviando aprendices de actores para hacer casting? A las productoras de cine porno? Ahí tiene su ""cambio"" @JulianRoman Disfrútelo jajajaja"
38,Luisdelta19,"El que lo entendió, lo entendió.... https://t.co/jcIQXFDggN"
39,Luisdelta19,"Si Chile pudo desde las urnas, Colombia puede también desde las calles. Tenemos un compromiso ciudadano con nuestra PATRIA. 26S. https://t.co/rLLXTYwgYu"
40,Luisdelta19,"Un presidente haciendo ""pactos"", una filósofa decreciendo en su inteligencia, un ""senador putero"" promocionando turismo sexual, una alcaldesa ""youtuber', en fin, hoy analizamos 30 días de desgobierno del #circoPetrista Cordialmente invitados. https://t.co/xNobAeJFTq"
41,Luisdelta19,@HOsornoGir Gracias Hernán. Te espero en mi Space.
42,Luisdelta19,Los primeros 30 días de total improvisación del nuevo gobierno mañana miércoles 7 de Septiembre en la Tertulia de Embajador. Modera y Dirige: @solidaridadyjus . https://t.co/NLpYJAhIqE
43,Luisdelta19,Mañana análisis de los primeros 30 días de total improvisación del Gobierno de Gustavo Petro.  Cordialmente invitados Modera y dirige: @solidaridadyjus
44,Luisdelta19,#NuevaFotoDePerfil https://t.co/TbgaBGgZ7u
45,Luisdelta19,"@VLADDO Oiga Vladimir se acuerda cuando usted en el Colegio Militar Simón Bolívar ordenaba a sus alumnos el respeto a los símbolos católicos? No se haga el marica, ahora que teniendo nexos con el ELN y desde RCN Radio se las da de progresista. HAMPON."
46,Luisdelta19,"Para el gobierno progre de Colombia no es conveniente hacer un Festival de Música que genere turismo y divisas para el país, pero si promueve el turismo sexual a través de un senador que contrata putas .  ""El cambio""..."
47,Luisdelta19,Con razón @petrogustavo dice que traerá 12 millones de Turistas sexuales. Solo falta que como premio nombre a Alex Florez como Promotor de Turismo Sexual y Cartagena le quita el título a Medellín: el burdel a cielo abierto más grande del mundo.
48,Luisdelta19,"Cómo dice los petristres: ""a lo bien"". Uno intenta ser decente con ellos, ellas y ellos...pero es que la gran mayoría utiliza jerga de burdel...más fácil evangelizar un Musulmán de AlQaeda...."
49,Luisdelta19,"@smilelalis Lalis preocupese por bajar de peso: a ver si por lo menos como  prepago puede ganarse la vida, ya que como ""periodista e influencer"" es una mierda."
50,Luisdelta19,"Que la gordita comepaquetes este inconforme con su ""hermana"" @ClaudiaLopez ya dice mucho de la desilusión que tienen los mismos carroñeros del Circo Histórico con sus ""líderes"". https://t.co/6n7CF4cxEI"
51,Luisdelta19,Lo único que logró @petrogustavo con su intromisión en el referendo chileno fue alimentar el odio de los ciudadanos chilenos y darle más razones a los colombianos para salir a protestarle en su cara el 26S.
52,Luisdelta19,Al fin le pegaste a una...Tal cual @cesaralo https://t.co/Y04SahBua2
53,Luisdelta19,El lado bueno de Enrique Gómez: ser de derecha. El lado malo: ser oportunista con su Movimiento de Salvación Nacional y estar dispuesto a recibir bandidos del Circo Histórico. Compruebenlo https://t.co/kApGEFJj9x
54,Luisdelta19,Mensaje para @petrogustavo Alias El Cacas https://t.co/UgZHYiUAn5
55,Luisdelta19,Ni siquiera los mafiosos del ELN están contentos con la Paz Total. Fuego amigo @petrogustavo ? https://t.co/jGMTAHLNJR
56,Luisdelta19,"Si en Chile la sociedad civil pudo bajarle los humos a Boric, en Colombia el 26S le vamos a quitar el hipo a @petrogustavo y su Circo Histórico. Se va o se va....el que entendió, entendió."
57,Luisdelta19,@GuanumenSeb alboroto y tiene escribiendo a sus lamesuelas insultos en contra de los que celebramos el resultado del plebiscito en Chile.
58,Luisdelta19,"@AlexLopezMaya Jajajaja si fuera cierto no estarían ""reformando"" el Estado a su acomodo. El Proyecto del Circo Histórico es de corto vuelo, bien sea porque @petrogustavo muera o salga con las por delante, de la Casa de Nariño. No dura 1 año: se va o se va .!"
59,Luisdelta19,URGENTE...Congreso chileno exigirá a Presidente Boric llamar a consultas al embajador de Chile en Colombia por intromisión de @petrogustavo en los asuntos internos de esa Nación.
60,Luisdelta19,@Beatriz14470382 Gracias mi estimada Beatriz. Bendiciones
61,Luisdelta19,@luzmabe1959 Gracias Luz Mabe. Muy amable de tu parte. Dios te bendiga. Gracias
62,Luisdelta19,"El triunfo del ""NO"" en Chile debe servir como ejemplo y aliciente para la sociedad civil en Colombia: si es posible sacar a los socialistas del Estado y quitarles las negras intenciones de expropiar TODAS LAS LIBERTADES. https://t.co/4WSbMoI4I2"
63,Luisdelta19,@EnHagame Gracias mil gracias.. Dios te bendiga.
64,Luisdelta19,@supershadai Gracias Mauricio por las condolencias. Dios te bendiga. Saludos a todos mis amigos de mi casa: Fuerza Guerrera.
65,Luisdelta19,@osloye Gracias Oscar Muy amable de tu parte. Dios te guarde. Bendiciones.
66,Luisdelta19,@MayaEufemia Gracias Muy amable de tu parte. Dios te bendiga.
67,Luisdelta19,@fairwitness8 Gracias por tus condolencias. Bendiciones.
68,Luisdelta19,Gracias a todos por sus manifestaciones de condolencias por la muerte de mi señor Padre. Nuestro Señor les devolverá en Bendiciones. Pronto volveré a acompañarlos en los Spaces. https://t.co/TQulvkpguO
69,Luisdelta19,@abitorozo Gracias. Muy amable por tu solidaridad. Bendiciones
70,Luisdelta19,@PsicJohanna Gracias. Bendiciones
71,Luisdelta19,@LINAMONROYG Gracias Lina María por tu apoyo. Un abrazo.
72,Luisdelta19,@ybelt07 Gracias Katie. Disculpame por cancelar el Space pero la repentina muerte de un ser querido me obliga a hacerlo. Gracias por tus buenos deseos.
73,Luisdelta19,Lamento informar a mis seguidores que el Space programado para hoy 4 de Septiembre queda cancelado por calamidad domestica. Gracias por su comprensión. Ofrezco disculpas. Gracias https://t.co/Fs3irdrHEp
74,Luisdelta19,#NuevaFotoDePerfil https://t.co/8zokbHbmCB
75,Luisdelta19,"Mañana hacemos balance del nuevo gobierno, sus errores, sus escándalos, las Reformas que perjudican a la población y el silencio cómplice de la gran prensa en Colombia. Los esperamos. Dirige y Modera: @solidaridadyjus Lo poquito que hagamos, hagámoslo bien. https://t.co/MTElotUMyy"
76,Luisdelta19,Guanumen puso a trinar a todo el Antro Histórico con el mismo texto. Para la prueba un botón. https://t.co/f3aHf5tsUr
77,Luisdelta19,"Si @GustavoBolivar dice que el turismo creció en Colombia me puede decir porque su hotelucho en Ricaurte, Cundinamarca está cerrado, no produce y le debe a los proveedores? Será por exceso de habitaciones llenas?"
78,Luisdelta19,"Si cualquiera puede trabajar en el Ministerio de Minas, eso quiere decir que van a nombrar a Andrea Echeverri, Dr Krapula, Marcela Mar y Margarita Rosa de Francisco como ""asesores"" de política energética en Colombia."
79,Luisdelta19,A mí no me extrañaría que @IreneVelezT sea parcera de Alias Simona.....!
80,Luisdelta19,@petrogustavo se graduó como Economista en la Facultad de Terrorismo del M-19 e hizo la especialización en la Universidad de La Vaina. Y de vainazo en vainazo llegó a la Presidencia.
81,Luisdelta19,Aquí esta el meollo de la RT. https://t.co/hblCs0TdfM
82,Luisdelta19,Reunión del G-20 luego de escuchar a @IreneVelezT jajajaja https://t.co/3hZWHfKgiu
83,Luisdelta19,Tal cual como en Colombia.... https://t.co/M9nuGm4lmM
84,Luisdelta19,Mucho izquierdoso entrando a perfilar la identidad de los participantes en los Spaces de la derecha. Y los administradores? Bien gracias.
85,Luisdelta19,"Escuchen ""País portátil"" una excelente canción de Rubén Blades que describe perfectamente a Colombia y sus ciudadanos. Y reflexionen sobre lo que se viene, que no es nada prometedor."
86,Luisdelta19,URGENTE... Grupo de países industrializados anuncia reunión extraordinaria para escuchar a Ministra de Minas y Energía de Colombia: no tenían quien les divirtiera y en el país caribeño encontraron la payasa perfecta.
87,Luisdelta19,@alfonsoprada jura y come mocos que todos los colombianos son multimillonarios y se ganan el Baloto todos los días como comprarse un ChocoRamo jajajaja pobre guevon
88,Luisdelta19,"Y tras lo hecho, la nueva integrante de Aterciopelados la sigue cagando, con ayudita presidencial. https://t.co/ldCuNw9Uas"
89,Luisdelta19,"Si @FranciaMarquezM su propia tía Rosita Solis le canta sus verdades, debería darle pena, y renunciar. Pero ya sabemos que más pena le da a una vaca cuando la ordeñan"
90,Luisdelta19,@SamuelH46859778 Las estupideces de este gobierno son solo el comienzo de lo peor que está por venir
91,Luisdelta19,Si @petrogustavo estudio en Lovaina en 1995 me puede explicar el mencionado sujeto como le enseñaron las teorías de un tipo dadas a conocer en 2009? La especialización de @petrogustavo es igual de falsa a sus diplomas. Debe investigarse que tan reales son
92,Luisdelta19,"El Pacto de La Picota los tiene a todos corriendo....no saben cómo cumplirles y por eso promueve ""estallido social"" para luego quedar como héroes https://t.co/1I4VbKO6R4"
93,Luisdelta19,"Los petristres están escondidos porque sienten vergüenza de sus líderes que los engañaron? O porque como los escucho en los Spaces ""ahora que decimos Mk""? O por todas las anteriores? Respondan."
94,Luisdelta19,Hay donde la ven La Chica Gomela de Los Tupamaros es más inteligente que Irene Velez. Y no me digan que ahora no saben quién es Irene Velez
95,Luisdelta19,Que @alfonsoprada este en plan de incendiario no es extraño. Ya había hecho lo mismo cuando se oficializó la investigación en su contra por el escándalo del SENA. Y SON EL CAMBIO. .... jajajaja. Bandidos.
96,Luisdelta19,Los protagonistas de la versión colombiana de Aquí no hay quien viva.... https://t.co/1H8iBU0ITp
97,Luisdelta19,Trato de disculparse.. y la cagada fue peor. Escuchen.... https://t.co/Ekr6hQV39F
98,Luisdelta19,"Logros de @petrogustavo en un mes: O vacunas, O inteligencia, O aciertos, O planificación, O coherencia. Están como las gaseosas a las que les pretenden cobrar impuestos:en Zero."
99,Luisdelta19,Sorprende que todo el periodismo progre de @WRadioColombia con @HernanPelaezR incluido aullen contra un gobierno que ellos mismos promocionaron. Se dieron cuenta que la RT y la censura también es con ellos?
100,Luisdelta19,Ecuador cierra fronteras para prevenir el paso de los amigos de @petrogustavo a su territorio para delinquir. Y de paso el éxodo de colombianos que huyen de su pésimo gobierno. Matan dos pájaros de un balazo
101,Luisdelta19,La Ministra de Minas dando por terminada una rueda de prensa.... https://t.co/2Y7YaJ0nrU
102,Luisdelta19,"En un Space de izquierda: 
""Moderador: Mk y ahora que decimos de la cagada de la Ministra? 
Hablante: No, huevón, digamos que es un montaje, que la sacaron de contexto o que la malinterpretaron"".
Clásico de los progres cuando no tienen argumentos https://t.co/SK5fi9zMFR"
103,Luisdelta19,"Se apoyan en teorías ridículas como la del ""decrecimiento"" para posar de ""intelectuales progresista"" y terminan haciendo el ridículo como el de la Ministra de Minas... Jajajaja https://t.co/N6sWcdWAyu"
104,Luisdelta19,@petrogustavo criticando a @IvanDuque porque no hacía gestión y....el cambio fue peor.... jajajaja
105,Luisdelta19,Que la Ministra de Trabajo también apoye la marcha de la Primera Línea y apoye las declaraciones de Alfonso Prada en tal sentido indica que a la Dictadura ya se le ve la cara y pronto mostrara la dentadura agresiva contra TODOS los colombianos.
106,Luisdelta19,"La Ministra de Minas debe ser lectora consumada de los libracos de mal gusto de @VLADDO. El ""subteniente Guerrillero"" que aplaude cómo foca y le lame el culo a todos los izmierdosos que gobiernan el platanal en @rcnradio"
107,Luisdelta19,"En serio la favorabilidad de opinión de @petrogustavo está en 56%? Si la hicieron en la Picota, la Universidad Nacho y la Primera Línea LES CREO."
108,Luisdelta19,"Gobierno Petro confirma que se acaba Familias en Acción: ahora sí a los que votaron por el ""Guerrillero Presidente"" los pusieron a vivir sabroso. Jajajaja. Disfruténlo"
109,Luisdelta19,"Menos mal que el que puso en evidencia la incompetencia de la Ministra de Minas fue el Canal Caracol: dónde hubiera sido RCN TV ya lo estarían vandalizando y @petrogustavo trinando exigiendo ""libertad de ideas""."
110,Luisdelta19,@petrogustavo usted será víctima de su invento: su propio Ministro del Interior está creando las condiciones para que el legislativo y el Ejecutivo se enfrenten. Y no le quedará más remedio que utilizar lo que tanto detesta: EL ESMAD. Hágale ...
111,Luisdelta19,"Me da mucha pena con los tuiteros que me dejan de seguir: esta red social se hizo para OPINAR Y RESPETAR IDEAS. No es un club social: si no les agradan mis opiniones, bien puedan. No voy a cambiar mis ideas por obra y gracia de las amenazas."
112,Luisdelta19,"Muy curioso que Alfonso Prada todo ""enverracado"" pida apoyo popular justo cuando los Partidos Liberal y de la U se bajaron del bus de la Reforma Tributaria para la supuesta Paz total que no es otra que cumplirle a los carteles de la droga: amigos de Petro."
113,Luisdelta19,"No se quejen: a todos se les dijo con argumentos válidos que @petrogustavo es el peor alcalde que tuvo Bogota y no quisieron creer. Entonces asumanlo: ""vivan sabroso"" comiendo mierda socialista en los próximos 4 años -y eso sí no se atornillan al poder-."
114,Luisdelta19,Ahora sí entienden porqué el Premio Nobel de Paz se desprestigio después que se lo otorgaron a @JuanManSantos ? Ni en las tapas premiadas de las fábricas de gaseosas recibiría una réplica.
115,Luisdelta19,"Urgente ..Técnico del Santafé Alfredo Arias le pedirá a su colega de Millonarios que ""decrezca"" en su fútbol a ver si por lo menos se deja ""democratizar"" dos puntos de Él Campin en el clásico de Liga el próximo sábado."
116,Luisdelta19,"Sencillo. Después de decir semejante estupidez se quedó sin argumentos para defenderla. Muy propio de los ""progres"". https://t.co/l5SM8OdO9g"
117,Luisdelta19,Ni el Bolillo Gómez en sus peores ataques de ordinariez y chabacaneria se atrevió a dejar con la palabra en la boca a los periodistas.
118,Luisdelta19,"@LINAMONROYG Más modales tiene mi mascota.....que ordinariez de ""ministras"". Claro que el jefe es igualito....pedirles que sean 'decentes"" es un despropósito."
119,Luisdelta19,"Y porque los medios tan calladitos con el secuestro de 6 niños de una escuela rural, de los cuales apareció muerto uno? Y porque tan calladitos @GustavoBolivar y @MirandaBogota que se dicen defensores de la niñez colombiana?"
120,Luisdelta19,La verdad yo era optimista: le ponía 6 meses a una guerra civil en Colombia. Pero con lo dicho por Alfonso Prada ayer e Irene Velez hoy...le pongo 2 meses y monedas para que se arme el desorden. Y sigue la cuenta regresiva...
121,Luisdelta19,"Las bellezas de este gobierno: ""trenes voladores"", ""perdón social"", ""huevos alemanes"", ""decrecimiento de la economía"", ""reforma Tributaria social"". Estos payasos no tienen techo para decir tonterías. Y la Galería petrista aplaudiendo jajajaja."
122,Luisdelta19,"Si el petrista noticiero del Canal Caracol ya está criticando a su amo, es porque ya están quitándole sus afectos a Petro. Así empezó Radio Caracas Televisión y dónde terminó? Perseguida y censurada."
123,Luisdelta19,"Pobres estudiantes de Irene Vélez....les están robando la plática del semestre. Y les apuesto que esos peladitos son ""jóvenes soñadores que quieren un cambio para el país"" según Alias Simona jajajaja"
124,Luisdelta19,"RTVE en su emisión internacional confirma que al Aeropuerto de Barajas en Madrid han llegado colombianos ""huyendo del nuevo gobierno de esa Nación caribeña"" -palabras utilizadas por la reportera al momento de presentar la nota."
125,Luisdelta19,@petrogustavo estaba con 30 grms de cocaína en la cabeza y haciéndose la paja cuando estaba seleccionando Ministros. Y no lo pienso discutir con NADIE.
126,Luisdelta19,"La estúpidez más grande que he escuchado: ""exigiendo licencias ambientales podemos combatir el cambio climático"". Estas ministras tienen un examen de CI? Y pregunto en serio"
127,Luisdelta19,"Irene Vélez exigiendo ""decrecer"" la economía, la de Ambiente exigiendo licencias para la minería, pero la tapa fue un Space Mamerto: exigiendo que le quiten Fedegan a  Lafourie. Estos hijueputas solo saben exigir? No aportan? Malparidos."
128,Luisdelta19,Autoridades de Inmigracion españolas confirman masiva llegada de colombianos que abandonaron su patria tras la fraudulenta llegada de Gustavo Petro al poder. Temen que el pais entre en guerra civil.
129,Luisdelta19,"Razón tenía un tuitero famoso: los directores de Spaces de derecha convirtieron a los líderes de la marcha en ""estrellas"". Ya no caminan, levitan. Para cuándo la alfombra roja y la firma de autógrafos?"
130,Luisdelta19,"Entonces si el Ministro del Interior @alfonsoprada está incitando a la violencia para aprobar la Reforma Tributaria, la ciudadanía tiene toda la autoridad para formar grupos de autodefensa para defender propiedad privada y libertades. De acuerdo Ministro? ."
131,Luisdelta19,Quién es el titiritero del subpresidente @petrogustavo ?
132,Luisdelta19,@escipion1969 Que el LGBTI Sergio Barbosa no sea coherente en sus trinos ya es muestra de los problemas de adoctrinamiento petrista.
133,Luisdelta19,"Si se descuida @petrogustavo su ""impunidad total"" se le va a devolver en ""guerra total"". Lo sucedido en Buenaventura es el principio."
134,Luisdelta19,Petristres; su ídolo @petrogustavo no tiene otra alternativa que enviarles el Esmad para detener a los indiecitos cocaleros que le cuidan sus cultivos ilícitos. Víctimas de su propio invento: disfrútenlo.
135,Luisdelta19,"La ineptitud de @CarolinaCorcho para comprar unas vacunas es también culpa de las autodefensas, del Centro Democrático, de Uribe o de Duque? Tanto que jodió la susodicha que ella manejaría mejor la pandemia y no ha hecho una estrategia decente. Inútil."
136,Luisdelta19,Urgente...Diócesis católicas de Colombia estudian la posibilidad de devolverle al Estado frecuencias de emisoras comunitarias adjudicadas por licitación. De esta forma manifiestan su desacuerdo a RT de @petrogustavo Trabajadores se verían afectados.
137,Luisdelta19,Estoy que me cambio de red social: en Twitter la idea es insultar y conseguir seguidores como sea. En Mastodon la idea es discutir con altura temas de actualidad y sin temor al insulto. Con razón quieren vender Twitter y con razón Musk no la compro.
138,Luisdelta19,"A mí sí me da risa ver a los integrantes del gabinete geriátrico de @petrogustavo trinando todos echándole la culpa a la Oposición de sus cagadas. No se supone que saben mucho de gobernanza y son ""el cambio""?"
139,Luisdelta19,@CarolinaCorcho criticaba a @Fruizgomez por las demoras en la compra de vacunas COVID-19 y le quedó grande la compra de vacunas contra la viruela del mono. Será que va a proponer IVA a las mencionadas vacunas? Que tal esta inepta manejando una pandemia?
140,Luisdelta19,"Si suponemos que a los pobres congresistas no les alcanzan $35 millones para vivir sabroso entonces Piedad Córdoba llevaba dólares ocultos en su turbante porque estaba en plan rebusque y la justicia hondureña la detuvo ""por error""?. Es para una tarea."
141,Luisdelta19,"Segun la izquierda 2022-2026: ""transicion"" 2026-2032: ""prueba"" 2032-2038: ""ensayo"" 2038-2042: ""implementacion acuerdos"" 2042-2048: consolidación 2048: elecciones con candidatos encarcelados. ""La democracia Humana"". Le creo + a los huevos alemanes importados."
142,Luisdelta19,Cuánto tiempo le ponen para que se produzca un estallido social con cara de guerra civil en Colombia? Yo le pongo tres meses.
143,Luisdelta19,"Los primeros que comerán mierda petrista son los estratos 1 y 2, los periodistas ""progres"", los influencers idem y los artistas alternativos que alaban a Petro. Cuánto apostamos?"
144,Luisdelta19,"Y @FranciaMarquezM ya justifico su sueldo como Vicepresidenta viendo el despegue de un cohete desde la NASA? No joda, esa vieja si ""está viviendo sabroso"" a costillas de todos, incluido el Kkas."
145,Luisdelta19,En serio ustedes le creen a @Enrique_GomezM ? No le creo un Padrenuestro.
146,Luisdelta19,"Cómo ya sabemos que @petrogustavo no extraditara a Álvaro Córdoba Ruiz, que se preparen el y sus compatriotas a la cancelación masiva de visas norteamericanas. El narcoestado en toda su máxima expresión"
147,Luisdelta19,Yo siempre he dicho que @Enrique_GomezM es un oportunista y ahí lo demostró apropiándose de la marcha del 26M como si fuera convocada por él. Lo que quiere es revivir ese cadáver político llamado MSN que de salvador tiene poco y mucho de politiquería.
148,Luisdelta19,"A los petristas se les daño: el contador de masacres, el opinometro en redes sociales y las columnas en contra del Gobierno. Se quedaron sin argumentos ""muchachos, muchachas y muchaches""?"
149,Luisdelta19,La actualización de la ley que regula la resolución de conflictos. Hoy en la Tertulia de Embajador. Invitada especial Dra Cristina Charry. Moderan: @LINAMONROYG y @solidaridadyjus Los esperamos. https://t.co/wKvEu3IyUj
150,Luisdelta19,@Rinita1979 @Viviana69108856 Buenas noches. Comunícate por favor al WhatsApp 3027759403. Unimercadeo Colombia. En este punto te ampliarán información acerca del libro y agendaran  tu pedido. Gracias.
151,Luisdelta19,@Viviana69108856 @Rinita1979 Comunícate por favor con el WhatsApp 3027759403. Unimercadeo Colombia. En este punto te amplían información del libro y puedes agendar tu pedido. Gracias por tu interés.
152,Luisdelta19,"@Viviana69108856 @Rinita1979 La edición limitada que acaba de salir solo está en físico, por temas de derechos de autor no se autorizó PDF. Si les parece les puedo indicar cómo adquirirlo. Quedo atento"
153,Luisdelta19,La edición que acaba de salir a circulación es únicamente en físico. Por temas de derechos de autor la Editorial no lo publicó en PDF. Si les parece puedo indicarles como adquirirlo. Gracias
